"string","area-0x3222-0x90EF_1","=T(C4)","=T(D2)","廃ビルの地下駐車場？\n
二人きりで何するつもりなのかなぁ
‥アヤシイわねぇ。",,,"=IF(F4856="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9130_1","=T(C3796)","=T(D2)","今の時間は、アップルパ
イとコーヒーだけだ。\n
それでいいかね。","=T(F4324)","DUPE: F4324",,
"string","area-0x3222-0x9168_1",,,"アップルパイを注文する\n
注文しない","=T(F4325)","DUPE: F4325",,
"string","area-0x3222-0x9181_1","=T(C175)","=T(D175)","無愛想なマスターだなぁ‥。","=T(F4326)","DUPE: F4326",,
"string","area-0x3222-0x91A2_1","=T(C3)","=T(D2)","あらま、これ‥すっごく美味
しいよ！","=T(F4327)","DUPE: F4327",,
"string","area-0x3222-0x91A2_3","=T(C13)","=T(D2)","なんか悔しい‥。","=T(F4328)","DUPE: F4328",,
"string","area-0x3222-0x9202_1","=T(C3796)","=T(D2)","一人一日一個ずつ。\n
これが、この店のきまりだ。","=T(F4329)","DUPE: F4329",,
"string","area-0x3222-0x9202_3","=T(C3)","=T(D2)","美味しかったのに‥。\n
へ、変な店。","=T(F4330)","DUPE: F4330",,
"string","area-0x3222-0x9257_1","=T(C2)","=T(D2)","メイ。\n
‥‥襲われない様に気を付けてね。",,,"=IF(F4864="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9257_3","=T(C3)","=T(D2)","‥‥‥‥‥‥‥‥‥‥‥‥‥
素子ならともかく‥‥かんなにまで
言われるとは思わなかったなぁ。",,,"=IF(F4865="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9257_5","=T(C2)","=T(D2)","ご、ごめんなさい。",,,"=IF(F4866="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x92D9_1","=T(C2)","=T(D2)","わたしは、足手まといにな
るから‥。",,,"=IF(F4867="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x92D9_3","=T(C2)","=T(D2)","メイが帰ってくるまで‥、
いつまでも待ってるからね！",,,"=IF(F4868="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x932B_1","=T(C3)","=T(D2)","さすがに暗いなぁ。\n
それに、空気がカビ臭いよ。",,,"=IF(F4869="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9357_1","=T(C3)","=T(D2)","通路の先にシャッターが見え
るね。\n
例の開かなかったシャッターかな。",,,"=IF(F4870="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9391_1","=T(C13)","=T(D2)","『Ｔｒｕｔｈ』。\n
窪田さんの部屋で見つけた写真と同
じ車ですよ。",,,"=IF(F4871="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x93D2_1","=T(C13)","=T(D2)","『Ｓ’ｅｎｃｅ』ですね。\n
窪田さんの部屋で見た写真とは、車
体の色が違いますが。",,,"=IF(F4872="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x941E_1","=T(C3)","=T(D2)","『本物の検案書』は、どこ？",,,"=IF(F4873="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9443_1","=T(C13)","=T(D2)","『ｓｏＬｖｅ』ですよ。\n
窪田さんの部屋で見た写真にも、同
じ車がありましたっけ。",,,"=IF(F4874="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x948C_1","=T(C3)","=T(D2)","この車に『本物の検案書』が
隠されてるのかな？",,,"=IF(F4875="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x94BC_1","=T(C2161)","=T(D2)","これはこれは。\n
お久しぶりでございますな。",,,"=IF(F4876="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x94E4_1","=T(C3)","=T(D2)","さ、榊‥‥。",,,"=IF(F4877="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x94FB_1","=T(C2161)","=T(D2)","残念ながら、今はあなたのお相
手をしているヒマはないのです。",,,"=IF(F4878="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x94FB_3","=T(C2161)","=T(D2)","ここは、ひとまず退散させてい
ただきましょうか。",,,"=IF(F4879="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9557_1","=T(C4638)","=T(D2)","っ‥いてててて。",,,"=IF(F4880="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x956F_1","=T(C13)","=T(D2)","命中したはずですよ！\n
大丈夫だったんですか?!",,,"=IF(F4881="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x956F_3","=T(C4638)","=T(D2)","備えあれば憂い無しってな。\n
常に防弾チョッキを着けてるのさ。",,,"=IF(F4882="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x956F_5","=T(C4638)","=T(D2)","ま、あばらが２、３本いかれた
かもしれんが。",,,"=IF(F4883="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x95F6_1",,,"榊の事を聞く\n
『獣』の容態を聞く\n
立ち去る",,,"=IF(F4884="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x961A_1","=T(C3)","=T(D2)","あ、ごめんなさい。\n
すぐに出ますから‥。","=T(F4367)","DUPE: F4367",,
"string","area-0x3222-0x963F_1","=T(C4638)","=T(D2)","やはり榊も『本物の検案書』を
探している様だな。",,,"=IF(F4886="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x963F_3","=T(C4638)","=T(D2)","園木の命をだしに、検案書の隠
し場所を教えろと脅してきた。",,,"=IF(F4887="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x96A8_1","=T(C4638)","=T(D2)","おれの事は構わなくていい。\n
直に警察の連中もやってくるだろう
早く逃げろ！",,,"=IF(F4888="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x96E7_1","=T(C4638)","=T(D2)","待て!!\n
立花の親父から、預かり物がある。",,,"=IF(F4889="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x96E7_3","=T(C4638)","=T(D2)","榊が来る前に、立花の親父がこ
こに来た。",,,"=IF(F4890="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x96E7_5","=T(C4638)","=T(D2)","その時に、この鍵を嬢ちゃんに
渡してくれと頼まれた。",,,"=IF(F4891="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9772_1","=T(C4638)","=T(D2)","なんでも『本物の検案書』の手
がかりになるそうだが‥。",,,"=IF(F4892="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9772_3","=T(C4638)","=T(D2)","立花の親父自身は、園木の居場
所が分かったらしくてな。\n
奴を助けに行ったよ。",,,"=IF(F4893="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x97EA_1","=T(C3796)","=T(D2)","おい！\n
それ以上、中に入るんじゃない！",,,"=IF(F4894="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9840_1",,,"\n
\c<$09>　『車のキー』をもらいました。\c<$0F>",,,"=IF(F4895="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x985E_1","=T(C4638)","=T(D2)","早く行け!!\n
じきに警察の連中が来る。",,,"=IF(F4896="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x985E_3","=T(C4638)","=T(D2)","いいか。\n
一度外に出たら、絶対に戻ってくる
んじゃないぞ!!",,,"=IF(F4897="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x98BC_1","=T(C3906)","=T(D2)","え？た、達郎さんの‥園木さ
んの居場所が分かったんですか！",,,"=IF(F4898="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x98BC_3","=T(C3906)","=T(D2)","よかった‥‥無事だったんで
すね。",,,"=IF(F4899="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9918_1","=T(C3)","=T(D2)","葉。\n
もうすぐ、お父さんが帰ってくるか
らね。",,,"=IF(F4900="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9918_3","=T(C3844)","=T(D2)","ほんと?!ほんとに！",,,"=IF(F4901="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9918_5","=T(C3)","=T(D2)","うん。だから、もう少しだけ
待ってるんだよ。",,,"=IF(F4902="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x997F_1","=T(C3)","=T(D2)","　[3x]\s<$01>見つけた！",,,"=IF(F4903="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x999B_1","=T(C13)","=T(D2)","‥これが、もう一つの検案書
なんですね。\n
どんな事が書いてあります？",,,"=IF(F4904="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x99D3_1",,,"ドアを調べる\n
ドアを開ける\n
やめる",,,"=IF(F4905="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x99EA_1",,,"車内をよく調べる\n
ボンネットを開ける\n
立ち去る",,,"=IF(F4906="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0x9A0B_1",,,"パソコンを起動する\n
動作原理を聞く\n
ナビをはずす","=T(F4389)","DUPE: F4389",,
"string","area-0x3222-0x9A2E_1","=T(C13)","=T(D2)","ナビのホログラム機能を利用
してるんです。","=T(F4390)","DUPE: F4390",,
"string","area-0x3222-0x9A2E_3","=T(C13)","=T(D2)","ホログラムのレーザー光で、
光ケーブルを通して信号をパソコン
に送って、操作してるんですよ。","=T(F4391)","DUPE: F4391",,
"string","area-0x3222-0x9A9F_1",,,"事件の事を聞く　立花の事を聞く\n
立ち去る","=T(F4577)","DUPE: F4577",,
"string","area-0x3222-0x9AC2_1",,,"事件の事を聞く　立花の事を聞く\n
偽名の事を話す　立ち去る","=T(F4578)","DUPE: F4578",,
"string","area-0x3222-0x9AF2_1","=T(C2037)","=T(D2)","遺書等は見つかってませんけ
どね。","=T(F4579)","DUPE: F4579",,
"string","area-0x3222-0x9AF2_3","=T(C2037)","=T(D2)","現場の状況から、木下氏は自
殺と判断されましたよ。","=T(F4580)","DUPE: F4580",,
"string","area-0x3222-0x9B4E_1","=T(C2037)","=T(D2)","今日は、ずいぶんイライラし
てましたね。","=T(F4581)","DUPE: F4581",,
"string","area-0x3222-0x9B4E_3","=T(C2037)","=T(D2)","娘さんを亡くしたのが、さす
がにショックだったんでしょう‥。","=T(F4582)","DUPE: F4582",,
"string","area-0x3222-0x9BA8_1","=T(C2037)","=T(D2)","『木下』が偽名？","=T(F4583)","DUPE: F4583",,
"string","area-0x3222-0x9BA8_3","=T(C2037)","=T(D2)","そんなはずはありませんよ。
署の方から、身元が確認されたと連
絡がありましたから。","=T(F4584)","DUPE: F4584",,
"string","area-0x3222-0x9C0A_1","=T(C13)","=T(D2)","洗いものが残ってますね。","=T(F4585)","DUPE: F4585",,
"string","area-0x3222-0x9C28_1","=T(C13)","=T(D2)","洗いものが残ってますね。\n
‥‥‥メイ、どうしたんです？","=T(F4586)","DUPE: F4586",,
"string","area-0x3222-0x9C28_3","=T(C3)","=T(D2)","気にかかるんだよね。","=T(F4587)","DUPE: F4587",,
"string","area-0x3222-0x9C28_5","=T(C3)","=T(D2)","部屋を、あれほどきちんと整
頓しているきちょうめんな人がだよ\n
洗いものを残して自殺する？","=T(F4588)","DUPE: F4588",,
"string","area-0x3222-0x9D31_1","=T(C3)","=T(D2)","このロープは？\n
何でベッドに縛りつけられてるの？","=T(F4591)","DUPE: F4591",,
"string","area-0x3222-0x9D5E_1","=T(C2037)","=T(D2)","ああ、それで首を吊っていた
んですよ。","=T(F4592)","DUPE: F4592",,
"string","area-0x3222-0x9D86_1","=T(C13)","=T(D2)","高さがなくてもできるそうで
すからね。\n
メイ、マネしないでくださいよ。","=T(F4593)","DUPE: F4593",,
"string","area-0x3222-0x9D86_5","=T(C3)","=T(D2)","するわけないでしょ！","=T(F4594)","DUPE: F4594",,
"string","area-0x3222-0x9DD8_1","=T(C13)","=T(D2)","ベッドに縛りつけたロープで
首を吊ったんですね。","=T(F4595)","DUPE: F4595",,
"string","area-0x3222-0x9DD8_3","=T(C13)","=T(D2)","ある程度の高さで十分なんだ
そうです。","=T(F4596)","DUPE: F4596",,
"string","area-0x3222-0x9E2C_1","=T(C13)","=T(D2)","医学、薬学、解剖学、医化学
‥難解な専門書ばかりです。","=T(F4597)","DUPE: F4597",,
"string","area-0x3222-0x9E2C_3","=T(C3)","=T(D2)","元医師だったんだもの。\n
当然だよ。","=T(F4598)","DUPE: F4598",,
"string","area-0x3222-0x9E8B_1","=T(C13)","=T(D2)","雑誌と‥メモがあります。","=T(F4599)","DUPE: F4599",,
"string","area-0x3222-0x9EA9_1",,,"雑誌を見る\n
メモを見る\n
立ち去る","=T(F4600)","DUPE: F4600",,
"string","area-0x3222-0x9EC3_1","=T(C13)","=T(D2)","車の雑誌ですね。\n
亡くなった窪田さんの趣味だったん
でしょうか？","=T(F4601)","DUPE: F4601",,
"string","area-0x3222-0x9EC3_3","=T(C13)","=T(D2)","机の本棚にも、同じ雑誌が、
ずいぶん並んでます。","=T(F4602)","DUPE: F4602",,
"string","area-0x3222-0x9F2A_1",,,"五月星は、太陽の前に黙して座り\n
続ける。\n
欲しいものは『ケモノ』","=T(F4603)","DUPE: F4603",,
"string","area-0x3222-0x9F5D_1","=T(C2037)","=T(D2)","ああ、それは立花刑事が残し
ていったものなんですけどね。","=T(F4604)","DUPE: F4604",,
"string","area-0x3222-0x9F5D_3","=T(C2037)","=T(D2)","触るなとか言って出て行かれ
ましたけど‥。\n
あの人も何を考えているのかなぁ。","=T(F4605)","DUPE: F4605",,
"string","area-0x3222-0x9FCD_1","=T(C3)","=T(D2)","五月星だって、英訳すればメ
イ・スターだよ。\n
‥ふざけてるなぁ。","=T(F4606)","DUPE: F4606",,
"string","area-0x3222-0x9FCD_3","=T(C13)","=T(D2)","つまり、これはメイへの伝言
だって事ですよね。","=T(F4607)","DUPE: F4607",,
"string","area-0x3222-0xA02C_1","=T(C13)","=T(D2)","壁に写真が貼ってありますよ
全部で５枚ですけど、車の写真ばか
りですね。","=T(F4608)","DUPE: F4608",,
"string","area-0x3222-0xA06B_1",,,"Ｎａｔｕｒｅ　　Ｔｒｕｔｈ\n
ＲＥＮｙ　　　　Ｓ’ｅｎｃｅ\n
ｓｏＬｖｅ　　　立ち去る","=T(F4609)","DUPE: F4609",,
"string","area-0x3222-0xA0B1_1","=T(C13)","=T(D2)","『Ｎａｔｕｒｅ』ですね。\n
最近、発表されたばかりの車ですよ","=T(F4610)","DUPE: F4610",,
"string","area-0x3222-0xA0B1_3","=T(C13)","=T(D2)","確か街頭ＴＶでも宣伝してま
した。","=T(F4611)","DUPE: F4611",,
"string","area-0x3222-0xA114_1","=T(C13)","=T(D2)","『Ｔｒｕｔｈ』ですか。\n
６年ぐらい前の車だと思いましたけ
ど。","=T(F4612)","DUPE: F4612",,
"string","area-0x3222-0xA14F_1","=T(C13)","=T(D2)","『ＲＥＮｙ』です。\n
２年前のモデルですね。","=T(F4613)","DUPE: F4613",,
"string","area-0x3222-0xA17F_1","=T(C13)","=T(D2)","『Ｓ’ｅｎｃｅ』‥エッセン
スって読むんですよ。","=T(F4614)","DUPE: F4614",,
"string","area-0x3222-0xA17F_3","=T(C13)","=T(D2)","５年前に発表されて、ずいぶ
ん人気があったらしいですね。","=T(F4615)","DUPE: F4615",,
"string","area-0x3222-0xA1E1_1","=T(C13)","=T(D2)","『ｓｏＬｖｅ』？","=T(F4616)","DUPE: F4616",,
"string","area-0x3222-0xA1E1_3","=T(C13)","=T(D2)","かなり古いタイプなんでしょ
うか‥ナビのデータには記録されて
ませんねぇ。","=T(F4617)","DUPE: F4617",,
"string","area-0x3222-0xA237_1","=T(C3)","=T(D2)","あれ‥、笹木さんの姿が見え
ないけど？",,,"=IF(F4949="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA237_3","=T(C8)","=T(D2)","ああ。あいつなら、自分の家
に行ってるぜ。",,,"=IF(F4950="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA286_1","=T(C8)","=T(D2)","笹木なら、自分の家に戻って
るぜ。",,,"=IF(F4951="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA2AF_1",,,"事件の事を話す\n
笹木の事を聞く\n
立ち去る",,,"=IF(F4952="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA2D1_1","=T(C8)","=T(D2)","‥そうか、\n
捜査は進んでいるようだな。\n
たいしたもんだよ。",,,"=IF(F4953="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA2D1_3","=T(C8)","=T(D2)","しかし、式典まであまり時間
がないんだぞ。\n
遅刻して困らせないでくれよ。","=T(F4623)","DUPE: F4623",,
"string","area-0x3222-0xA343_1","=T(C8)","=T(D2)","『本物の検案書』？\n
ふぅむ‥、どこかに隠してあると考
えるのが自然だろうがなぁ‥‥。","=T(F4624)","DUPE: F4624",,
"string","area-0x3222-0xA38B_1","=T(C8)","=T(D2)","はは、笹木の事が気になるの
か？",,,"=IF(F4956="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA3B2_1","=T(C8)","=T(D2)","あいつの家は、３丁目のメゾ
ン・ド・フルールとかいうアパート
だぜ。",,,"=IF(F4957="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA3ED_1","=T(C3)","=T(D2)","この車のドアは、上に開くタ
イプだったんだね。",,,"=IF(F4958="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA3ED_3","=T(C13)","=T(D2)","珍しいという程のものでもな
いですよ。",,,"=IF(F4959="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA3ED_5","=T(C13)","=T(D2)","窓から車内を見る限り、何も
ありませんね。",,,"=IF(F4960="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA464_1","=T(C3)","=T(D2)","　[3x]\s<$01>開いた！",,,"=IF(F4961="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA47F_1","=T(C3789)","=T(D2)","式典が始まるまで、そん
なに時間はありませんよ。","=T(F4634)","DUPE: F4634",,
"string","area-0x3222-0xA47F_3","=T(C3789)","=T(D2)","あまり遠くへ行かないよ
うにお願いします。","=T(F4635)","DUPE: F4635",,
"string","area-0x3222-0xA4D7_1","=T(C3796)","=T(D2)","何を知りたい？","=T(F4636)","DUPE: F4636",,
"string","area-0x3222-0xA50F_1","=T(C13)","=T(D2)","一見したところ、車内には見
るべきものはありませんねぇ。",,,"=IF(F4965="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA5CA_1",,,"『獣』と話す\n
事件の事を聞く\n
立ち去る","=T(F4643)","DUPE: F4643",,
"string","area-0x3222-0xA5EB_1","=T(C3)","=T(D2)","おっかしいなぁ。\n
この車が怪しいとは思うんだけど、
何もないんだよねぇ。",,,"=IF(F4967="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA624_1","=T(C3)","=T(D2)","ほこりまみれだけど。\n
見たところ、何もないね。",,,"=IF(F4968="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA64F_1","=T(C13)","=T(D2)","ボンネットには鍵穴なんてな
いですよ。",,,"=IF(F4969="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA64F_3","=T(C13)","=T(D2)","ドアを開けて、車内から操作
する必要があるんです。",,,"=IF(F4970="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA6A3_1","=T(C3)","=T(D2)","鍵がかかってる‥。\n
窓ごしに車内を見る限り、『本物の
検案書』らしきものはないね。",,,"=IF(F4971="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA6EA_1","=T(C3)","=T(D2)","キーが合わないか‥。\n
この車じゃないのかな？",,,"=IF(F4972="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA715_1","=T(C3)","=T(D2)","事故でも起こしたのかな？ド
アがへこんでる。",,,"=IF(F4973="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xA715_3","=T(C13)","=T(D2)","窓から車内を見る限り、何も
ありませんね。","=T(F4960)","DUPE: F4960",,
"string","area-0x3222-0xA769_1",,,"立花の事　園木の事　窪田の事\n
検案書　　組織の事　榊の事\n
大瀧の事　聞かない","=T(F4650)","DUPE: F4650",,
"string","area-0x3222-0xA7AC_1","=T(C4638)","=T(D2)","『獣』ってのは、無論本名じゃ
ない。\n
情報屋としての通り名だ。","=T(F4651)","DUPE: F4651",,
"string","area-0x3222-0xA7AC_3","=T(C4638)","=T(D2)","金と信用のある相手になら、ど
んな情報でも売るのが商売でな。","=T(F4652)","DUPE: F4652",,
"string","area-0x3222-0xA820_1","=T(C4638)","=T(D2)","金なら立花の親父からもらって
る。","=T(F4653)","DUPE: F4653",,
"string","area-0x3222-0xA820_3","=T(C4638)","=T(D2)","おれは、嬢ちゃんに協力するよ
うに頼まれているだけだ。","=T(F4654)","DUPE: F4654",,
"string","area-0x3222-0xA874_1","=T(C4638)","=T(D2)","組織の調査をしてた草薙刑事が
死亡し、警察の発表はウソっぱち。","=T(F4655)","DUPE: F4655",,
"string","area-0x3222-0xA874_3","=T(C4638)","=T(D2)","ついでに検死を担当した医師が
組織に殺されたとなりゃ、考えられ
る真相は１つだろうよ。","=T(F4656)","DUPE: F4656",,
"string","area-0x3222-0xA874_5","=T(C4638)","=T(D2)","ま、おれは情報を伝えるだけで
信用するかどうかは自由だけどな。","=T(F4657)","DUPE: F4657",,
"string","area-0x3222-0xA92C_1","=T(C4638)","=T(D2)","１カ月前に、立花の親父が私立
探偵の園木に調査を依頼した。","=T(F4658)","DUPE: F4658",,
"string","area-0x3222-0xA92C_3","=T(C4638)","=T(D2)","調査内容は、\n
\c<$0C>『草薙刑事死亡の真相を調べる事』\c<$0F>
だ。","=T(F4659)","DUPE: F4659",,
"string","area-0x3222-0xA92C_5","=T(C4638)","=T(D2)","警察を疑う事になる為、立花の
親父はおおっぴらに動けない。","=T(F4660)","DUPE: F4660",,
"string","area-0x3222-0xA92C_7","=T(C4638)","=T(D2)","それで、おれが情報の提供と連
絡役を引き受けたってわけだ。","=T(F4661)","DUPE: F4661",,
"string","area-0x3222-0xAA10_1","=T(C4638)","=T(D2)","園木は草薙刑事の検死を担当し
た医師が、２年前に失そうしている
事をつきとめた。","=T(F4662)","DUPE: F4662",,
"string","area-0x3222-0xAA10_3","=T(C4638)","=T(D2)","名前を窪田晃というんだが、偽
名を使って４丁目のアパートに隠れ
住んでいた事が分かってな。","=T(F4663)","DUPE: F4663",,
"string","area-0x3222-0xAA10_5","=T(C4638)","=T(D2)","園木の奴は、『窪田に会う』と
言い残したきり、連絡を絶っちまい
やがった。","=T(F4664)","DUPE: F4664",,
"string","area-0x3222-0xAAE1_1","=T(C4638)","=T(D2)","窪田の書いた『検案書』、つま
り草薙刑事の検死結果の報告書なん
だがな。","=T(F4665)","DUPE: F4665",,
"string","area-0x3222-0xAAE1_3","=T(C4638)","=T(D2)","園木が調べたところだと、どう
も内容の異なる２通が作成されたら
しい。","=T(F4666)","DUPE: F4666",,
"string","area-0x3222-0xAAE1_5","=T(C4638)","=T(D2)","つまり警察の発表のもとになっ
ている報告書は、ニセモノって事だ","=T(F4667)","DUPE: F4667",,
"string","area-0x3222-0xAAE1_7","=T(C4638)","=T(D2)","どうやら、園木は窪田に会って\c<$0C>
『本物の検案書』\c<$0F>をもらう予定だっ
たらしいしな。","=T(F4668)","DUPE: F4668",,
"string","area-0x3222-0xABDC_1","=T(C4638)","=T(D2)","検案書を提出した直後に、窪田
は失そうした。","=T(F4669)","DUPE: F4669",,
"string","area-0x3222-0xABDC_3","=T(C4638)","=T(D2)","園木と立花の親父は、その際に
本物の検案書を持って逃走したと考
えてるみたいだな。","=T(F4670)","DUPE: F4670",,
"string","area-0x3222-0xABDC_5","=T(C4638)","=T(D2)","実際、窪田が逃走した理由って
のが、『組織』に殺されそうになっ
たかららしい。","=T(F4671)","DUPE: F4671",,
"string","area-0x3222-0xAC94_1","=T(C4638)","=T(D2)","麻薬やら武器やらの違法売買で
儲けている奴らで‥、組織の事は、
嬢ちゃんも知っているんだっけな。","=T(F4672)","DUPE: F4672",,
"string","area-0x3222-0xAC94_3","=T(C4638)","=T(D2)","その組織に、窪田が生きている
事がばれてしまってな。","=T(F4673)","DUPE: F4673",,
"string","area-0x3222-0xAC94_5","=T(C4638)","=T(D2)","園木とは連絡がとれなくなった
上に、窪田まで殺されちまった。","=T(F4674)","DUPE: F4674",,
"string","area-0x3222-0xAC94_7","=T(C4638)","=T(D2)","おかげで立花の親父が、頭に血
を上らせちまったわけだ。","=T(F4675)","DUPE: F4675",,
"string","area-0x3222-0xAD79_1","=T(C4638)","=T(D2)","嬢ちゃんが捕まえた榊の事だぜ","=T(F4676)","DUPE: F4676",,
"string","area-0x3222-0xAD79_3","=T(C4638)","=T(D2)","信頼できる情報では、窪田が榊
に殺されたのは間違いない。","=T(F4677)","DUPE: F4677",,
"string","area-0x3222-0xAD79_5","=T(C4638)","=T(D2)","どうやら、大瀧の命令で釈放さ
れたらしいんだがな。","=T(F4678)","DUPE: F4678",,
"string","area-0x3222-0xAE01_1","=T(C3)","=T(D2)","　[3x]\s<$01>大瀧ぃ?![1x]\s<$03>","=T(F4679)","DUPE: F4679",,
"string","area-0x3222-0xAE21_1","=T(C4638)","=T(D2)","署長の大瀧が組織のメンバーか
否か‥確かな事までは分からん。","=T(F4680)","DUPE: F4680",,
"string","area-0x3222-0xAE21_3","=T(C4638)","=T(D2)","大瀧に関する情報に近付くだけ
で、死体にされちまうんでな。","=T(F4681)","DUPE: F4681",,
"string","area-0x3222-0xAE21_5","=T(C4638)","=T(D2)","が、それだけに怪しいのは間違
いないだろ。","=T(F4682)","DUPE: F4682",,
"string","area-0x3222-0xAF5B_1",,,"ボンネットを調べる\n
ボンネットを開ける\n
やめる",,,"=IF(F5008="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xAF78_1",,,"セーブ　　　　　人物\n
設定　　　　　　手がかり発見\n
コマンド終了",,,"=IF(F5009="""", ""UNTRANSLATED"", """")",
"string","area-0x3222-0xAF9F_1",,,"セーブしました。","=T(F137)","DUPE: F137",,
"string","area-0x3222-0xAFAC_1",,,"バストアップ　　ＯＮ　ＯＦＦ\n
音声　　　　　　ＯＮ　ＯＦＦ","=T(F155)","DUPE: F155",,
"string","area-0x3222-0xAFDF_1",,,"白の台本　","=T(F148)","DUPE: F148",,
"string","area-0x3222-0xAFEC_1",,,"赤の台本　","=T(F149)","DUPE: F149",,
"string","area-0x3222-0xAFF8_1",,,"青の台本　　","=T(F150)","DUPE: F150",,
"string","area-0x3222-0xB004_1",,,"緑の台本　","=T(F151)","DUPE: F151",,
"string","area-0x3222-0xB010_1",,,"黒の台本　","=T(F152)","DUPE: F152",,
"string","area-0x3222-0xB01C_2",,,"セーブしない","=T(F153)","DUPE: F153",,
"string","area-0x3222-0xB028_1",,,"セーブできませんでした。","=T(F154)","DUPE: F154",,
"string","area-0x3222-0xB03B_1",,,"セーブ　　　　　人物\n
設定　　　　　　コマンド終了","=T(F496)","DUPE: F496",,
"string","area-0x3222-0xB05A_1",,,"園木　葉　（そのき　よう）\n
７歳の女の子。私立探偵のお父さん
の行方を探すはずだったんだけど‥","=T(F3977)","DUPE: F3977",,
"string","area-0x3222-0xB0A8_1",,,"仁科　友美　（にしな　ともみ）\n
葉のアパートの管理人さん。２７歳
ちょっと‥だいぶおっとりしてる。","=T(F3978)","DUPE: F3978",,
"string","area-0x3222-0xB0F4_1",,,"沢田　重樹　（さわだ　しげき）\n
頼りになるカメラマンの沢田さん。
あの洋館の事件でも一緒だったよね","=T(F3979)","DUPE: F3979",,
"string","area-0x3222-0xB144_1",,,"笹木　忠雄　（ささき　ただお）\n
今はアシスタントディレクター。\n
あいかわらず魔法ネタが好きみたい","=T(F3980)","DUPE: F3980",,
"string","area-0x3222-0xB18F_1",,,"柳　素子　（やなぎ　もとこ）\n
ボクの親友。第一印象は悪かったの
に、つきあってみるといい子だよ。","=T(F3981)","DUPE: F3981",,
